ID,PA,PB,PC,PD,PE,PF,PG
PR47606,13884,5853,2850,1549,919,585,393
PR47607,13887,5854,2851,1550,919,585,393
PR47608,13889,5855,2851,1550,919,585,393
PR47609,13892,5856,2851,1550,919,585,393
PR47610,13895,5857,2852,1550,919,585,393
PR47611,13898,5858,2852,1551,919,585,394
PR47612,13901,5859,2853,1551,919,585,394
PR47613,13903,5860,2853,1551,919,586,394
PR47614,13906,5861,2854,1551,920,586,394
PR47615,13909,5862,2854,1551,920,586,394
PR47616,13912,5863,2855,1552,920,586,394
PR47617,13915,5864,2855,1552,920,586,394
PR47618,13917,5866,2856,1552,920,586,394
PR47619,13920,5867,2856,1552,920,586,394
PR47620,13923,5868,2857,1553,920,586,394
PR47621,13926,5869,2857,1553,921,586,394
PR47622,13929,5870,2858,1553,921,586,394
PR47623,13931,5871,2858,1553,921,586,394
PR47624,13934,5872,2859,1554,921,586,394
PR47625,13937,5873,2859,1554,921,587,394
PR47626,13940,5874,2860,1554,921,587,394
PR47627,13943,5875,2860,1554,921,587,394
PR47628,13945,5876,2861,1555,921,587,394
PR47629,13948,5877,2861,1555,922,587,394
PR47630,13951,5878,2862,1555,922,587,394
PR47631,13954,5880,2862,1555,922,587,395
PR47632,13957,5881,2863,1556,922,587,395
PR47633,13960,5882,2863,1556,922,587,395
PR47634,13962,5883,2863,1556,922,587,395
PR47635,13965,5884,2864,1556,922,587,395
PR47636,13968,5885,2864,1557,923,587,395
PR47637,13971,5886,2865,1557,923,587,395
PR47638,13974,5887,2865,1557,923,588,395
PR47639,13976,5888,2866,1557,923,588,395
PR47640,13979,5889,2866,1558,923,588,395
PR47641,13982,5890,2867,1558,923,588,395
PR47642,13985,5891,2867,1558,923,588,395
PR47643,13988,5892,2868,1558,923,588,395
PR47644,13991,5894,2868,1559,924,588,395
PR47645,13993,5895,2869,1559,924,588,395
PR47646,13996,5896,2869,1559,924,588,395
PR47647,13999,5897,2870,1559,924,588,395
PR47648,14002,5898,2870,1559,924,588,395
PR47649,14005,5899,2871,1560,924,588,395
PR47650,14007,5900,2871,1560,924,589,395
PR47651,14010,5901,2872,1560,925,589,396
PR47652,14013,5902,2872,1560,925,589,396
PR47653,14016,5903,2873,1561,925,589,396
PR47654,14019,5904,2873,1561,925,589,396
PR47655,14022,5905,2874,1561,925,589,396
PR47656,14024,5907,2874,1561,925,589,396
PR47657,14027,5908,2875,1562,925,589,396
PR47658,14030,5909,2875,1562,925,589,396
PR47659,14033,5910,2876,1562,926,589,396
PR47660,14036,5911,2876,1562,926,589,396
PR47661,14039,5912,2877,1563,926,589,396
PR47662,14041,5913,2877,1563,926,589,396
PR47663,14044,5914,2877,1563,926,590,396
PR47664,14047,5915,2878,1563,926,590,396
PR47665,14050,5916,2878,1564,926,590,396
PR47666,14053,5917,2879,1564,927,590,396
PR47667,14056,5918,2879,1564,927,590,396
PR47668,14058,5920,2880,1564,927,590,396
PR47669,14061,5921,2880,1565,927,590,396
PR47670,14064,5922,2881,1565,927,590,396
PR47671,14067,5923,2881,1565,927,590,397
PR47672,14070,5924,2882,1565,927,590,397
PR47673,14073,5925,2882,1566,928,590,397
PR47674,14075,5926,2883,1566,928,590,397
PR47675,14078,5927,2883,1566,928,591,397
PR47676,14081,5928,2884,1566,928,591,397
PR47677,14084,5929,2884,1567,928,591,397
PR47678,14087,5930,2885,1567,928,591,397
PR47679,14090,5931,2885,1567,928,591,397
PR47680,14092,5933,2886,1567,928,591,397
PR47681,14095,5934,2886,1568,929,591,397
PR47682,14098,5935,2887,1568,929,591,397
PR47683,14101,5936,2887,1568,929,591,397
PR47684,14104,5937,2888,1568,929,591,397
PR47685,14107,5938,2888,1568,929,591,397
PR47686,14109,5939,2889,1569,929,591,397
PR47687,14112,5940,2889,1569,929,591,397
PR47688,14115,5941,2890,1569,930,592,397
PR47689,14118,5942,2890,1569,930,592,397
PR47690,14121,5943,2891,1570,930,592,397
PR47691,14124,5945,2891,1570,930,592,398
PR47692,14126,5946,2892,1570,930,592,398
PR47693,14129,5947,2892,1570,930,592,398
PR47694,14132,5948,2893,1571,930,592,398
PR47695,14135,5949,2893,1571,930,592,398
PR47696,14138,5950,2894,1571,931,592,398
PR47697,14141,5951,2894,1571,931,592,398
PR47698,14144,5952,2894,1572,931,592,398
PR47699,14146,5953,2895,1572,931,592,398
PR47700,14149,5954,2895,1572,931,593,398
PR47701,14152,5955,2896,1572,931,593,398
PR47702,14155,5957,2896,1573,931,593,398
PR47703,14158,5958,2897,1573,932,593,398
PR47704,14161,5959,2897,1573,932,593,398
PR47705,14164,5960,2898,1573,932,593,398
PR47706,14166,5961,2898,1574,932,593,398
PR47707,14169,5962,2899,1574,932,593,398
PR47708,14172,5963,2899,1574,932,593,398
PR47709,14175,5964,2900,1574,932,593,398
PR47710,14178,5965,2900,1575,932,593,398
PR47711,14181,5966,2901,1575,933,593,399
PR47712,14184,5967,2901,1575,933,593,399
PR47713,14186,5969,2902,1575,933,594,399
PR47714,14189,5970,2902,1576,933,594,399
PR47715,14192,5971,2903,1576,933,594,399
PR47716,14195,5972,2903,1576,933,594,399
PR47717,14198,5973,2904,1576,933,594,399
PR47718,14201,5974,2904,1577,934,594,399
PR47719,14204,5975,2905,1577,934,594,399
PR47720,14206,5976,2905,1577,934,594,399
PR47721,14209,5977,2906,1577,934,594,399
PR47722,14212,5978,2906,1578,934,594,399
PR47723,14215,5980,2907,1578,934,594,399
PR47724,14218,5981,2907,1578,934,594,399
PR47725,14221,5982,2908,1578,935,595,399
PR47726,14224,5983,2908,1579,935,595,399
PR47727,14226,5984,2909,1579,935,595,399
PR47728,14229,5985,2909,1579,935,595,399
PR47729,14232,5986,2910,1579,935,595,399
PR47730,14235,5987,2910,1580,935,595,400
PR47731,14238,5988,2911,1580,935,595,400
PR47732,14241,5989,2911,1580,935,595,400
PR47733,14244,5991,2912,1580,936,595,400
PR47734,14247,5992,2912,1580,936,595,400
PR47735,14249,5993,2913,1581,936,595,400
PR47736,14252,5994,2913,1581,936,595,400
PR47737,14255,5995,2914,1581,936,595,400
PR47738,14258,5996,2914,1581,936,596,400
PR47739,14261,5997,2915,1582,936,596,400
PR47740,14264,5998,2915,1582,937,596,400
PR47741,14267,5999,2916,1582,937,596,400
PR47742,14270,6000,2916,1582,937,596,400
PR47743,14272,6002,2916,1583,937,596,400
PR47744,14275,6003,2917,1583,937,596,400
PR47745,14278,6004,2917,1583,937,596,400
PR47746,14281,6005,2918,1583,937,596,400
PR47747,14284,6006,2918,1584,938,596,400
PR47748,14287,6007,2919,1584,938,596,400
PR47749,14290,6008,2919,1584,938,596,400
PR47750,14293,6009,2920,1584,938,597,401
PR47751,14295,6010,2920,1585,938,597,401
PR47752,14298,6011,2921,1585,938,597,401
PR47753,14301,6013,2921,1585,938,597,401
PR47754,14304,6014,2922,1585,938,597,401
PR47755,14307,6015,2922,1586,939,597,401
PR47756,14310,6016,2923,1586,939,597,401
PR47757,14313,6017,2923,1586,939,597,401
PR47758,14316,6018,2924,1586,939,597,401
PR47759,14318,6019,2924,1587,939,597,401
PR47760,14321,6020,2925,1587,939,597,401
PR47761,14324,6021,2925,1587,939,597,401
PR47762,14327,6022,2926,1587,940,597,401
PR47763,14330,6024,2926,1588,940,598,401
PR47764,14333,6025,2927,1588,940,598,401
PR47765,14336,6026,2927,1588,940,598,401
PR47766,14339,6027,2928,1588,940,598,401
PR47767,14342,6028,2928,1589,940,598,401
PR47768,14344,6029,2929,1589,940,598,401
PR47769,14347,6030,2929,1589,941,598,402
PR47770,14350,6031,2930,1589,941,598,402
PR47771,14353,6032,2930,1590,941,598,402
PR47772,14356,6033,2931,1590,941,598,402
PR47773,14359,6035,2931,1590,941,598,402
PR47774,14362,6036,2932,1590,941,598,402
PR47775,14365,6037,2932,1591,941,599,402
PR47776,14368,6038,2933,1591,941,599,402
PR47777,14370,6039,2933,1591,942,599,402
PR47778,14373,6040,2934,1591,942,599,402
PR47779,14376,6041,2934,1592,942,599,402
PR47780,14379,6042,2935,1592,942,599,402
PR47781,14382,6043,2935,1592,942,599,402
PR47782,14385,6045,2936,1592,942,599,402
PR47783,14388,6046,2936,1593,942,599,402
PR47784,14391,6047,2937,1593,943,599,402
PR47785,14394,6048,2937,1593,943,599,402
PR47786,14397,6049,2938,1593,943,599,402
PR47787,14399,6050,2938,1594,943,600,402
PR47788,14402,6051,2939,1594,943,600,402
PR47789,14405,6052,2939,1594,943,600,403
PR47790,14408,6053,2940,1594,943,600,403
PR47791,14411,6055,2940,1595,944,600,403
PR47792,14414,6056,2941,1595,944,600,403
PR47793,14417,6057,2941,1595,944,600,403
PR47794,14420,6058,2942,1595,944,600,403
PR47795,14423,6059,2942,1596,944,600,403
PR47796,14426,6060,2943,1596,944,600,403
PR47797,14429,6061,2943,1596,944,600,403
PR47798,14431,6062,2944,1596,944,600,403
PR47799,14434,6063,2944,1597,945,600,403
PR47800,14437,6065,2945,1597,945,601,403
PR47801,14440,6066,2945,1597,945,601,403
PR47802,14443,6067,2946,1597,945,601,403
PR47803,14446,6068,2946,1598,945,601,403
PR47804,14449,6069,2947,1598,945,601,403
PR47805,14452,6070,2947,1598,945,601,403
PR47806,14455,6071,2948,1598,946,601,403
PR47807,14458,6072,2948,1599,946,601,403
PR47808,14461,6073,2949,1599,946,601,403
PR47809,14463,6075,2949,1599,946,601,404
PR47810,14466,6076,2950,1599,946,601,404
PR47811,14469,6077,2950,1600,946,601,404
PR47812,14472,6078,2951,1600,946,602,404
PR47813,14475,6079,2951,1600,947,602,404
PR47814,14478,6080,2952,1600,947,602,404
PR47815,14481,6081,2952,1601,947,602,404
PR47816,14484,6082,2953,1601,947,602,404
PR47817,14487,6083,2953,1601,947,602,404
PR47818,14490,6085,2954,1601,947,602,404
PR47819,14493,6086,2954,1602,947,602,404
PR47820,14496,6087,2955,1602,947,602,404
PR47821,14498,6088,2955,1602,948,602,404
PR47822,14501,6089,2956,1602,948,602,404
PR47823,14504,6090,2956,1603,948,602,404
PR47824,14507,6091,2957,1603,948,603,404
PR47825,14510,6092,2957,1603,948,603,404
PR47826,14513,6094,2958,1603,948,603,404
PR47827,14516,6095,2958,1604,948,603,404
PR47828,14519,6096,2959,1604,949,603,405
PR47829,14522,6097,2959,1604,949,603,405
PR47830,14525,6098,2959,1604,949,603,405
PR47831,14528,6099,2960,1605,949,603,405
PR47832,14531,6100,2960,1605,949,603,405
PR47833,14534,6101,2961,1605,949,603,405
PR47834,14536,6102,2961,1605,949,603,405
PR47835,14539,6104,2962,1606,950,603,405
PR47836,14542,6105,2962,1606,950,604,405
PR47837,14545,6106,2963,1606,950,604,405
PR47838,14548,6107,2963,1606,950,604,405
PR47839,14551,6108,2964,1607,950,604,405
PR47840,14554,6109,2964,1607,950,604,405
PR47841,14557,6110,2965,1607,950,604,405
PR47842,14560,6111,2965,1607,951,604,405
PR47843,14563,6113,2966,1608,951,604,405
PR47844,14566,6114,2966,1608,951,604,405
PR47845,14569,6115,2967,1608,951,604,405
PR47846,14572,6116,2967,1608,951,604,405
PR47847,14575,6117,2968,1609,951,604,406
PR47848,14578,6118,2968,1609,951,604,406
PR47849,14580,6119,2969,1609,951,605,406
PR47850,14583,6120,2969,1609,952,605,406
PR47851,14586,6122,2970,1610,952,605,406
PR47852,14589,6123,2970,1610,952,605,406
PR47853,14592,6124,2971,1610,952,605,406
PR47854,14595,6125,2971,1610,952,605,406
PR47855,14598,6126,2972,1611,952,605,406
PR47856,14601,6127,2972,1611,952,605,406
PR47857,14604,6128,2973,1611,953,605,406
PR47858,14607,6129,2973,1611,953,605,406
PR47859,14610,6131,2974,1612,953,605,406
PR47860,14613,6132,2974,1612,953,605,406
PR47861,14616,6133,2975,1612,953,606,406
PR47862,14619,6134,2975,1612,953,606,406
PR47863,14622,6135,2976,1613,953,606,406
PR47864,14625,6136,2976,1613,954,606,406
PR47865,14628,6137,2977,1613,954,606,406
PR47866,14630,6138,2977,1613,954,606,406
PR47867,14633,6140,2978,1614,954,606,407
PR47868,14636,6141,2978,1614,954,606,407
PR47869,14639,6142,2979,1614,954,606,407
PR47870,14642,6143,2979,1614,954,606,407
PR47871,14645,6144,2980,1615,955,606,407
PR47872,14648,6145,2980,1615,955,606,407
PR47873,14651,6146,2981,1615,955,607,407
PR47874,14654,6147,2981,1615,955,607,407
PR47875,14657,6149,2982,1616,955,607,407
PR47876,14660,6150,2982,1616,955,607,407
PR47877,14663,6151,2983,1616,955,607,407
PR47878,14666,6152,2983,1616,955,607,407
PR47879,14669,6153,2984,1617,956,607,407
PR47880,14672,6154,2984,1617,956,607,407
PR47881,14675,6155,2985,1617,956,607,407
PR47882,14678,6156,2986,1617,956,607,407
PR47883,14681,6158,2986,1618,956,607,407
PR47884,14684,6159,2987,1618,956,607,407
PR47885,14687,6160,2987,1618,956,608,407
PR47886,14690,6161,2988,1618,957,608,408
PR47887,14693,6162,2988,1619,957,608,408
PR47888,14695,6163,2989,1619,957,608,408
PR47889,14698,6164,2989,1619,957,608,408
PR47890,14701,6165,2990,1619,957,608,408
PR47891,14704,6167,2990,1620,957,608,408
PR47892,14707,6168,2991,1620,957,608,408
PR47893,14710,6169,2991,1620,958,608,408
PR47894,14713,6170,2992,1620,958,608,408
PR47895,14716,6171,2992,1621,958,608,408
PR47896,14719,6172,2993,1621,958,608,408
PR47897,14722,6173,2993,1621,958,609,408
PR47898,14725,6175,2994,1621,958,609,408
PR47899,14728,6176,2994,1622,958,609,408
PR47900,14731,6177,2995,1622,959,609,408
PR47901,14734,6178,2995,1622,959,609,408
PR47902,14737,6179,2996,1622,959,609,408
PR47903,14740,6180,2996,1623,959,609,408
PR47904,14743,6181,2997,1623,959,609,408
PR47905,14746,6182,2997,1623,959,609,409
PR47906,14749,6184,2998,1623,959,609,409
PR47907,14752,6185,2998,1624,959,609,409
PR47908,14755,6186,2999,1624,960,609,409
PR47909,14758,6187,2999,1624,960,610,409
PR47910,14761,6188,3000,1624,960,610,409
PR47911,14764,6189,3000,1625,960,610,409
PR47912,14767,6190,3001,1625,960,610,409
PR47913,14770,6192,3001,1625,960,610,409
PR47914,14773,6193,3002,1625,960,610,409
PR47915,14776,6194,3002,1626,961,610,409
PR47916,14779,6195,3003,1626,961,610,409
PR47917,14782,6196,3003,1626,961,610,409
PR47918,14785,6197,3004,1626,961,610,409
PR47919,14788,6198,3004,1627,961,610,409
PR47920,14791,6199,3005,1627,961,610,409
PR47921,14794,6201,3005,1627,961,610,409
PR47922,14796,6202,3006,1627,962,611,409
PR47923,14799,6203,3006,1628,962,611,409
PR47924,14802,6204,3007,1628,962,611,409
PR47925,14805,6205,3007,1628,962,611,410
PR47926,14808,6206,3008,1628,962,611,410
PR47927,14811,6207,3008,1629,962,611,410
PR47928,14814,6209,3009,1629,962,611,410
PR47929,14817,6210,3009,1629,963,611,410
PR47930,14820,6211,3010,1629,963,611,410
PR47931,14823,6212,3010,1630,963,611,410
PR47932,14826,6213,3011,1630,963,611,410
PR47933,14829,6214,3011,1630,963,611,410
PR47934,14832,6215,3012,1630,963,612,410
PR47935,14835,6217,3012,1631,963,612,410
PR47936,14838,6218,3013,1631,964,612,410
PR47937,14841,6219,3013,1631,964,612,410
PR47938,14844,6220,3014,1631,964,612,410
PR47939,14847,6221,3014,1632,964,612,410
PR47940,14850,6222,3015,1632,964,612,410
PR47941,14853,6223,3015,1632,964,612,410
PR47942,14856,6225,3016,1632,964,612,410
PR47943,14859,6226,3016,1633,965,612,410
PR47944,14862,6227,3017,1633,965,612,411
PR47945,14865,6228,3017,1633,965,612,411
PR47946,14868,6229,3018,1634,965,613,411
PR47947,14871,6230,3018,1634,965,613,411
PR47948,14874,6231,3019,1634,965,613,411
PR47949,14877,6233,3019,1634,965,613,411
PR47950,14880,6234,3020,1635,965,613,411
PR47951,14883,6235,3020,1635,966,613,411
PR47952,14886,6236,3021,1635,966,613,411
PR47953,14889,6237,3021,1635,966,613,411
PR47954,14892,6238,3022,1636,966,613,411
PR47955,14895,6239,3022,1636,966,613,411
PR47956,14898,6241,3023,1636,966,613,411
PR47957,14901,6242,3023,1636,966,613,411
PR47958,14904,6243,3024,1637,967,614,411
PR47959,14907,6244,3024,1637,967,614,411
PR47960,14910,6245,3025,1637,967,614,411
PR47961,14913,6246,3025,1637,967,614,411
PR47962,14916,6247,3026,1638,967,614,411
PR47963,14919,6249,3026,1638,967,614,412
PR47964,14922,6250,3027,1638,967,614,412
PR47965,14925,6251,3027,1638,968,614,412
PR47966,14928,6252,3028,1639,968,614,412
PR47967,14931,6253,3029,1639,968,614,412
PR47968,14934,6254,3029,1639,968,614,412
PR47969,14937,6255,3030,1639,968,614,412
PR47970,14940,6257,3030,1640,968,615,412
PR47971,14943,6258,3031,1640,968,615,412
PR47972,14946,6259,3031,1640,969,615,412
PR47973,14949,6260,3032,1640,969,615,412
PR47974,14952,6261,3032,1641,969,615,412
PR47975,14955,6262,3033,1641,969,615,412
PR47976,14958,6263,3033,1641,969,615,412
PR47977,14961,6265,3034,1641,969,615,412
PR47978,14964,6266,3034,1642,969,615,412
PR47979,14967,6267,3035,1642,970,615,412
PR47980,14970,6268,3035,1642,970,615,412
PR47981,14973,6269,3036,1642,970,615,412
PR47982,14976,6270,3036,1643,970,616,413
PR47983,14979,6271,3037,1643,970,616,413
PR47984,14982,6273,3037,1643,970,616,413
PR47985,14985,6274,3038,1643,970,616,413
PR47986,14989,6275,3038,1644,971,616,413
PR47987,14992,6276,3039,1644,971,616,413
PR47988,14995,6277,3039,1644,971,616,413
PR47989,14998,6278,3040,1644,971,616,413
PR47990,15001,6280,3040,1645,971,616,413
PR47991,15004,6281,3041,1645,971,616,413
PR47992,15007,6282,3041,1645,971,616,413
PR47993,15010,6283,3042,1645,972,616,413
PR47994,15013,6284,3042,1646,972,617,413
PR47995,15016,6285,3043,1646,972,617,413
PR47996,15019,6286,3043,1646,972,617,413
PR47997,15022,6288,3044,1647,972,617,413
PR47998,15025,6289,3044,1647,972,617,413
PR47999,15028,6290,3045,1647,972,617,413
PR48000,15031,6291,3045,1647,973,617,413
PR48001,15034,6292,3046,1648,973,617,414
PR48002,15037,6293,3046,1648,973,617,414
PR48003,15040,6295,3047,1648,973,617,414
PR48004,15043,6296,3047,1648,973,617,414
PR48005,15046,6297,3048,1649,973,617,414
PR48006,15049,6298,3048,1649,973,618,414
PR48007,15052,6299,3049,1649,973,618,414
PR48008,15055,6300,3049,1649,974,618,414
PR48009,15058,6301,3050,1650,974,618,414
PR48010,15061,6303,3050,1650,974,618,414
PR48011,15064,6304,3051,1650,974,618,414
PR48012,15067,6305,3052,1650,974,618,414
PR48013,15070,6306,3052,1651,974,618,414
PR48014,15073,6307,3053,1651,974,618,414
PR48015,15076,6308,3053,1651,975,618,414
PR48016,15079,6310,3054,1651,975,618,414
PR48017,15082,6311,3054,1652,975,618,414
PR48018,15085,6312,3055,1652,975,619,414
PR48019,15088,6313,3055,1652,975,619,414
PR48020,15092,6314,3056,1652,975,619,415
PR48021,15095,6315,3056,1653,975,619,415
PR48022,15098,6316,3057,1653,976,619,415
PR48023,15101,6318,3057,1653,976,619,415
PR48024,15104,6319,3058,1653,976,619,415
PR48025,15107,6320,3058,1654,976,619,415
PR48026,15110,6321,3059,1654,976,619,415
PR48027,15113,6322,3059,1654,976,619,415
PR48028,15116,6323,3060,1654,976,619,415
PR48029,15119,6325,3060,1655,977,619,415
PR48030,15122,6326,3061,1655,977,620,415
PR48031,15125,6327,3061,1655,977,620,415
PR48032,15128,6328,3062,1656,977,620,415
PR48033,15131,6329,3062,1656,977,620,415
PR48034,15134,6330,3063,1656,977,620,415
PR48035,15137,6332,3063,1656,977,620,415
PR48036,15140,6333,3064,1657,978,620,415
PR48037,15143,6334,3064,1657,978,620,415
PR48038,15146,6335,3065,1657,978,620,415
PR48039,15149,6336,3065,1657,978,620,416
PR48040,15152,6337,3066,1658,978,620,416
PR48041,15156,6339,3066,1658,978,620,416
PR48042,15159,6340,3067,1658,978,621,416
PR48043,15162,6341,3067,1658,979,621,416
PR48044,15165,6342,3068,1659,979,621,416
PR48045,15168,6343,3069,1659,979,621,416
PR48046,15171,6344,3069,1659,979,621,416
PR48047,15174,6346,3070,1659,979,621,416
PR48048,15177,6347,3070,1660,979,621,416
PR48049,15180,6348,3071,1660,979,621,416
PR48050,15183,6349,3071,1660,980,621,416
PR48051,15186,6350,3072,1660,980,621,416
PR48052,15189,6351,3072,1661,980,621,416
PR48053,15192,6352,3073,1661,980,621,416
PR48054,15195,6354,3073,1661,980,622,416
PR48055,15198,6355,3074,1661,980,622,416
PR48056,15201,6356,3074,1662,980,622,416
PR48057,15204,6357,3075,1662,981,622,416
PR48058,15207,6358,3075,1662,981,622,417
PR48059,15211,6359,3076,1662,981,622,417
PR48060,15214,6361,3076,1663,981,622,417
PR48061,15217,6362,3077,1663,981,622,417
PR48062,15220,6363,3077,1663,981,622,417
PR48063,15223,6364,3078,1664,981,622,417
PR48064,15226,6365,3078,1664,982,622,417
PR48065,15229,6366,3079,1664,982,623,417
PR48066,15232,6368,3079,1664,982,623,417
PR48067,15235,6369,3080,1665,982,623,417
PR48068,15238,6370,3080,1665,982,623,417
PR48069,15241,6371,3081,1665,982,623,417
PR48070,15244,6372,3081,1665,982,623,417
PR48071,15247,6373,3082,1666,983,623,417
PR48072,15250,6375,3082,1666,983,623,417
PR48073,15254,6376,3083,1666,983,623,417
PR48074,15257,6377,3084,1666,983,623,417
PR48075,15260,6378,3084,1667,983,623,417
PR48076,15263,6379,3085,1667,983,623,417
PR48077,15266,6381,3085,1667,983,624,418
PR48078,15269,6382,3086,1667,984,624,418
PR48079,15272,6383,3086,1668,984,624,418
PR48080,15275,6384,3087,1668,984,624,418
PR48081,15278,6385,3087,1668,984,624,418
PR48082,15281,6386,3088,1668,984,624,418
PR48083,15284,6388,3088,1669,984,624,418
PR48084,15287,6389,3089,1669,984,624,418
PR48085,15290,6390,3089,1669,985,624,418
PR48086,15294,6391,3090,1669,985,624,418
PR48087,15297,6392,3090,1670,985,624,418
PR48088,15300,6393,3091,1670,985,624,418
PR48089,15303,6395,3091,1670,985,625,418
PR48090,15306,6396,3092,1671,985,625,418
PR48091,15309,6397,3092,1671,985,625,418
PR48092,15312,6398,3093,1671,986,625,418
PR48093,15315,6399,3093,1671,986,625,418
PR48094,15318,6400,3094,1672,986,625,418
PR48095,15321,6402,3094,1672,986,625,419
PR48096,15324,6403,3095,1672,986,625,419
PR48097,15327,6404,3095,1672,986,625,419
PR48098,15331,6405,3096,1673,986,625,419
PR48099,15334,6406,3097,1673,987,625,419
PR48100,15337,6407,3097,1673,987,625,419
PR48101,15340,6409,3098,1673,987,626,419
PR48102,15343,6410,3098,1674,987,626,419
PR48103,15346,6411,3099,1674,987,626,419
PR48104,15349,6412,3099,1674,987,626,419
PR48105,15352,6413,3100,1674,987,626,419
PR48106,15355,6415,3100,1675,988,626,419
PR48107,15358,6416,3101,1675,988,626,419
PR48108,15361,6417,3101,1675,988,626,419
PR48109,15365,6418,3102,1675,988,626,419
PR48110,15368,6419,3102,1676,988,626,419
PR48111,15371,6420,3103,1676,988,626,419
PR48112,15374,6422,3103,1676,988,626,419
PR48113,15377,6423,3104,1677,989,627,419
PR48114,15380,6424,3104,1677,989,627,420
PR48115,15383,6425,3105,1677,989,627,420
PR48116,15386,6426,3105,1677,989,627,420
PR48117,15389,6427,3106,1678,989,627,420
PR48118,15392,6429,3106,1678,989,627,420
PR48119,15396,6430,3107,1678,989,627,420
PR48120,15399,6431,3107,1678,990,627,420
PR48121,15402,6432,3108,1679,990,627,420
PR48122,15405,6433,3109,1679,990,627,420
PR48123,15408,6435,3109,1679,990,627,420
PR48124,15411,6436,3110,1679,990,627,420
PR48125,15414,6437,3110,1680,990,628,420
PR48126,15417,6438,3111,1680,990,628,420
PR48127,15420,6439,3111,1680,991,628,420
PR48128,15423,6440,3112,1680,991,628,420
PR48129,15427,6442,3112,1681,991,628,420
PR48130,15430,6443,3113,1681,991,628,420
PR48131,15433,6444,3113,1681,991,628,420
PR48132,15436,6445,3114,1681,991,628,420
PR48133,15439,6446,3114,1682,991,628,421
PR48134,15442,6448,3115,1682,992,628,421
PR48135,15445,6449,3115,1682,992,628,421
PR48136,15448,6450,3116,1683,992,629,421
PR48137,15451,6451,3116,1683,992,629,421
PR48138,15455,6452,3117,1683,992,629,421
PR48139,15458,6453,3117,1683,992,629,421
PR48140,15461,6455,3118,1684,992,629,421
PR48141,15464,6456,3118,1684,993,629,421
PR48142,15467,6457,3119,1684,993,629,421
PR48143,15470,6458,3120,1684,993,629,421
PR48144,15473,6459,3120,1685,993,629,421
PR48145,15476,6461,3121,1685,993,629,421
PR48146,15479,6462,3121,1685,993,629,421
PR48147,15483,6463,3122,1685,993,629,421
PR48148,15486,6464,3122,1686,994,630,421
PR48149,15489,6465,3123,1686,994,630,421
PR48150,15492,6466,3123,1686,994,630,421
PR48151,15495,6468,3124,1686,994,630,422
PR48152,15498,6469,3124,1687,994,630,422
PR48153,15501,6470,3125,1687,994,630,422
PR48154,15504,6471,3125,1687,994,630,422
PR48155,15508,6472,3126,1687,995,630,422
PR48156,15511,6474,3126,1688,995,630,422
PR48157,15514,6475,3127,1688,995,630,422
PR48158,15517,6476,3127,1688,995,630,422
PR48159,15520,6477,3128,1689,995,630,422
PR48160,15523,6478,3128,1689,995,631,422
PR48161,15526,6480,3129,1689,995,631,422
PR48162,15529,6481,3130,1689,996,631,422
PR48163,15533,6482,3130,1690,996,631,422
PR48164,15536,6483,3131,1690,996,631,422
PR48165,15539,6484,3131,1690,996,631,422
PR48166,15542,6485,3132,1690,996,631,422
PR48167,15545,6487,3132,1691,996,631,422
PR48168,15548,6488,3133,1691,996,631,422
PR48169,15551,6489,3133,1691,997,631,422
PR48170,15554,6490,3134,1691,997,631,423
PR48171,15558,6491,3134,1692,997,631,423
PR48172,15561,6493,3135,1692,997,632,423
PR48173,15564,6494,3135,1692,997,632,423
PR48174,15567,6495,3136,1692,997,632,423
PR48175,15570,6496,3136,1693,997,632,423
PR48176,15573,6497,3137,1693,998,632,423
PR48177,15576,6499,3137,1693,998,632,423
PR48178,15580,6500,3138,1694,998,632,423
PR48179,15583,6501,3138,1694,998,632,423
PR48180,15586,6502,3139,1694,998,632,423
PR48181,15589,6503,3140,1694,998,632,423
PR48182,15592,6505,3140,1695,998,632,423
PR48183,15595,6506,3141,1695,999,633,423
PR48184,15598,6507,3141,1695,999,633,423
PR48185,15602,6508,3142,1695,999,633,423
PR48186,15605,6509,3142,1696,999,633,423
PR48187,15608,6510,3143,1696,999,633,423
PR48188,15611,6512,3143,1696,999,633,423
PR48189,15614,6513,3144,1696,999,633,424
PR48190,15617,6514,3144,1697,1000,633,424
PR48191,15620,6515,3145,1697,1000,633,424
PR48192,15624,6516,3145,1697,1000,633,424
PR48193,15627,6518,3146,1698,1000,633,424
PR48194,15630,6519,3146,1698,1000,633,424
PR48195,15633,6520,3147,1698,1000,634,424
PR48196,15636,6521,3147,1698,1001,634,424
PR48197,15639,6522,3148,1699,1001,634,424
PR48198,15642,6524,3149,1699,1001,634,424
PR48199,15646,6525,3149,1699,1001,634,424
PR48200,15649,6526,3150,1699,1001,634,424
PR48201,15652,6527,3150,1700,1001,634,424
PR48202,15655,6528,3151,1700,1001,634,424
PR48203,15658,6530,3151,1700,1002,634,424
PR48204,15661,6531,3152,1700,1002,634,424
PR48205,15665,6532,3152,1701,1002,634,424
PR48206,15668,6533,3153,1701,1002,634,424
PR48207,15671,6534,3153,1701,1002,635,425
PR48208,15674,6536,3154,1701,1002,635,425
PR48209,15677,6537,3154,1702,1002,635,425
PR48210,15680,6538,3155,1702,1003,635,425
PR48211,15683,6539,3155,1702,1003,635,425
